,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode
11111,378.0,3,2.5,197.88339,780.756812,2.0,0,0,3,8,197.88339,0.0,1991,0,98058
11112,388.0,2,1.75,74.3224,445.9344,1.0,0,0,4,6,74.3224,0.0,1922,0,98136
11113,425.0,4,2.25,204.3866,778.898752,1.0,0,0,3,7,116.12875,88.25785,1959,0,98155
11114,536.0,2,1.5,104.98039,69.305638,2.0,0,0,3,8,95.69009,9.2903,2009,0,98107
11116,629.95,3,2.5,156.07704,150.50286,2.0,0,0,3,9,104.05136,52.02568,2014,0,98119
11117,465.0,4,1.75,136.56741,497.03105,1.0,0,0,3,7,91.04494,45.52247,1955,0,98125
11118,545.0,4,2.25,222.03817,3763.50053,1.0,0,0,4,8,222.03817,0.0,1969,0,98072
11119,592.0,4,2.5,213.6769,1037.261995,2.0,0,0,4,8,213.6769,0.0,1979,0,98008
11120,446.0,4,2.0,211.81884,4059.117876,1.0,0,0,3,7,105.90942,105.90942,1957,1984,98038
11121,375.0,3,2.5,123.56099,75.808848,3.0,0,0,3,8,123.56099,0.0,2004,0,98117
11122,632.5,5,2.5,245.26391999999998,659.239688,2.0,0,0,3,7,245.26391999999998,0.0,2003,0,98053
11123,459.95,4,1.75,225.75429,905.525541,1.0,0,0,3,8,165.36734,60.38695,1974,0,98155
11124,485.0,4,2.5,229.47041,3258.386919,2.0,0,0,3,9,229.47041,0.0,1989,0,98092
11125,255.0,3,1.0,133.78032,1052.59099,1.0,0,0,3,7,133.78032,0.0,1965,0,98168
11126,251.75,3,2.0,122.63195999999999,668.9016,1.0,0,0,5,7,122.63195999999999,0.0,1975,0,98031
11127,725.0,3,2.5,261.05743,585.2889,2.0,0,0,3,8,261.05743,0.0,2001,0,98074
11128,460.0,3,3.25,127.27711,110.926182,3.0,0,0,3,8,127.27711,0.0,2005,0,98107
11129,625.0,3,2.5,185.806,589.097923,1.0,0,0,5,8,96.61912,89.18688,1981,0,98116
11130,530.0,3,1.75,183.94794,628.02428,1.0,0,0,4,8,183.94794,0.0,1973,0,98008
11131,394.95,3,2.5,190.45115,759.203316,2.0,0,0,3,8,190.45115,0.0,2002,0,98168
11132,324.95,4,1.75,215.53496,858.42372,1.0,0,0,3,7,107.76748,107.76748,1959,2014,98178
11133,330.0,3,2.25,182.08988,184.412455,2.0,0,0,3,7,162.58025,19.50963,2003,0,98118
11134,220.0,4,1.75,177.44473,759.110413,1.0,0,0,3,7,177.44473,0.0,1986,0,98030
11135,685.0,3,3.25,188.59309,1028.43621,2.0,0,0,4,8,188.59309,0.0,1980,0,98052
11136,500.0,3,2.25,205.31563,713.49504,1.0,0,2,3,8,160.72219,44.59344,1972,0,98177
11137,368.0,4,2.75,242.47683,875.703678,1.0,0,0,3,7,126.34808,116.12875,1965,0,98188
11138,825.0,3,2.25,234.11556,740.901425,2.0,0,0,4,9,143.99965,90.11591,1990,0,98033
11139,660.0,6,1.75,170.94152,257.712922,1.0,0,0,3,7,98.47718,72.46433999999999,1900,0,98122
11140,253.0,3,1.75,145.85771,688.968648,1.0,0,0,4,7,145.85771,0.0,1971,0,98031
11141,392.5,4,2.75,222.9672,1850.906469,1.0,0,0,5,7,122.63195999999999,100.33524,1953,0,98042
11142,605.0,3,1.75,179.30279,501.6762,2.0,0,2,3,9,179.30279,0.0,1978,0,98177
11143,215.0,3,1.0,107.76748,964.704752,1.0,0,0,4,6,107.76748,0.0,1969,0,98038
11144,650.0,4,2.5,261.98646,1393.545,2.0,0,0,4,9,261.98646,0.0,1985,0,98052
11145,877.5,4,2.0,284.28318,743.224,2.0,0,0,4,8,189.52212,94.76106,1922,0,98144
11146,232.5,3,1.0,122.63195999999999,785.03035,1.0,0,0,3,6,81.75464,40.87732,1961,0,98023
11147,234.0,2,2.0,111.4836,336.680472,2.0,0,0,3,6,111.4836,0.0,2003,0,98038
11148,380.0,3,1.75,144.92867999999999,9671.945524,1.0,0,0,3,7,116.12875,28.79993,1970,0,98042
11149,420.0,5,2.25,285.21220999999997,5948.857799,1.0,0,0,3,9,253.62519,31.58702,1983,0,98001
11150,399.95,3,1.0,96.61912,891.8688,1.0,0,0,3,7,96.61912,0.0,1978,0,98053
11151,256.75,3,2.5,184.87697,835.290873,1.0,0,0,3,7,145.85771,39.01926,1969,0,98042
11152,535.0,3,2.5,157.00607,894.284278,2.0,0,0,3,8,157.00607,0.0,1984,0,98027
11153,515.0,3,2.0,168.15443,254.368414,2.0,0,0,4,9,168.15443,0.0,1979,0,98008
11154,770.0,4,1.75,234.11556,784.287126,1.0,0,0,4,7,152.36092,81.75464,1953,0,98004
11155,256.0,3,2.5,145.85771,475.013039,1.0,0,0,3,7,101.26427,44.59344,1996,0,98001
11156,489.9,3,1.0,156.07704,827.76573,1.0,0,0,4,7,156.07704,0.0,1940,0,98117
11157,165.0,3,1.5,116.12875,668.9016,1.0,0,0,4,7,116.12875,0.0,1978,0,98032
11158,220.0,3,1.5,118.91584,719.255026,1.0,0,0,4,7,118.91584,0.0,1962,0,98031
11159,575.0,4,2.5,429.21186,1931.7320789999999,2.0,0,0,4,11,429.21186,0.0,1991,0,98023
11160,375.0,3,2.5,146.78674,531.869675,2.0,0,0,3,7,146.78674,0.0,2004,0,98072
11161,422.25,3,1.75,153.28995,663.791935,2.0,0,0,5,8,120.7739,32.51605,1977,0,98155
11162,420.0,3,1.75,154.21898,891.8688,1.0,0,0,3,8,128.20614,26.01284,1981,0,98011
11163,608.0,4,2.5,223.89623,663.32742,2.0,0,0,3,8,223.89623,0.0,1993,0,98074
11164,620.0,3,2.25,159.79316,371.612,1.5,0,0,4,7,134.70935,25.08381,1921,0,98105
11165,850.0,3,2.5,289.85735999999997,1152.554618,2.0,0,2,3,9,180.23182,109.62554,1983,0,98006
11166,463.0,4,2.5,248.98004,922.340984,1.0,0,0,4,8,124.49002,124.49002,1974,0,98027
11167,750.0,5,1.75,245.26391999999998,1234.68087,1.0,1,4,4,8,130.0642,115.19972,1954,0,98178
11168,1070.0,3,3.25,346.52819,1232.265392,2.0,0,0,3,9,346.52819,0.0,1989,0,98077
11169,290.0,3,2.0,157.9351,603.683694,1.0,0,0,3,7,157.9351,0.0,1986,0,98038
11170,525.0,4,1.75,211.81884,553.608977,1.0,0,0,3,7,116.12875,95.69009,1947,0,98116
11171,319.0,3,2.25,113.34166,276.85094,2.0,0,0,3,7,113.34166,0.0,1986,0,98034
11172,592.5,6,4.5,325.1605,790.047112,2.0,0,0,3,7,325.1605,0.0,1980,0,98155
11173,350.0,3,2.5,186.73503,1328.327094,2.0,0,0,3,7,186.73503,0.0,1977,0,98070
11174,454.9,3,1.75,197.88339,908.1268249999999,1.0,0,0,4,8,132.85129,65.0321,1973,0,98027
11175,272.0,4,2.25,167.2254,837.799254,2.0,0,0,3,7,167.2254,0.0,1992,0,98022
11176,357.5,3,1.0,99.40621,940.642875,1.0,0,0,3,7,99.40621,0.0,1961,0,98033
11177,285.0,3,1.75,94.76106,464.515,1.0,0,0,5,6,94.76106,0.0,1954,0,98118
11178,280.0,4,2.0,148.6448,637.407483,1.0,0,0,3,7,148.6448,0.0,1994,0,98003
11179,477.0,4,1.5,128.20614,724.6434,1.0,0,0,3,7,100.33524,27.8709,1928,0,98125
11180,750.0,3,2.25,303.79281,15607.704,2.0,0,0,4,10,303.79281,0.0,1982,0,98056
11181,595.0,4,2.5,195.09629999999999,290.321875,2.0,0,2,3,7,130.0642,65.0321,1907,1993,98107
11182,525.0,3,2.25,196.02533,264.77355,3.0,0,0,3,8,196.02533,0.0,2001,0,98103
11183,319.0,3,1.75,152.36092,4961.0202,1.0,0,0,4,7,152.36092,0.0,1966,0,98070
11184,225.0,3,2.0,122.63195999999999,526.295495,1.0,0,0,3,7,122.63195999999999,0.0,1986,0,98023
11185,485.0,4,2.5,224.82526,985.050509,1.0,0,0,5,7,112.41263,112.41263,1958,0,98028
11186,341.0,3,1.0,129.13517,447.235042,1.5,0,0,3,6,129.13517,0.0,1908,0,98115
11187,674.0,3,3.25,215.53496,626.537832,2.0,0,0,3,9,179.30279,36.232169999999996,2014,0,98125
11188,442.25,3,2.5,201.59951,758.924607,2.0,0,0,3,8,201.59951,0.0,2003,0,98059
11189,591.0,4,2.25,251.76713,3547.03654,2.0,0,0,4,8,251.76713,0.0,1977,0,98077
11190,276.0,3,2.0,134.70935,829.437984,1.0,0,0,3,7,134.70935,0.0,1998,0,98042
11191,394.0,3,2.5,127.27711,408.7732,1.0,0,0,3,8,127.27711,0.0,1988,0,98034
11192,355.0,3,2.5,168.15443,296.546376,1.0,0,0,3,7,99.40621,68.74822,2001,0,98019
11193,260.0,3,2.5,131.92226,1379.60955,1.0,0,0,4,7,94.76106,37.1612,1963,0,98032
11194,300.0,3,2.75,194.16727,893.72686,1.0,0,0,3,8,124.49002,69.67725,1987,0,98023
11195,310.0,3,2.75,194.16727,893.72686,1.0,0,0,3,8,124.49002,69.67725,1987,0,98023
11196,209.0,3,1.0,123.56099,641.0307,1.0,0,0,3,7,123.56099,0.0,1976,0,98023
11197,344.95,3,2.0,123.56099,689.247357,1.0,0,0,3,7,123.56099,0.0,1985,0,98034
11198,230.0,5,2.0,177.44473,668.9016,1.0,0,0,4,6,103.12233,74.3224,1951,0,98178
11199,336.95,3,1.75,214.60593,713.49504,1.0,0,0,4,8,130.99323,83.6127,1978,0,98032
11200,700.0,3,2.75,232.2575,685.4383339999999,1.0,0,0,5,7,129.13517,103.12233,1948,0,98177
11201,230.0,3,2.0,121.70293,681.164796,1.0,0,0,3,7,121.70293,0.0,1987,0,98038
11202,443.5,4,2.5,189.52212,2023.520243,2.0,0,0,3,8,189.52212,0.0,1994,0,98014
11203,471.0,4,2.5,189.52212,2023.520243,2.0,0,0,3,8,189.52212,0.0,1994,0,98014
11204,595.0,3,2.25,222.9672,1514.411803,1.0,0,0,3,8,130.0642,92.903,1962,0,98115
11205,470.0,3,1.0,130.0642,456.525342,1.5,0,0,3,7,130.0642,0.0,1929,0,98117
11206,600.0,4,1.75,157.9351,724.6434,1.0,0,0,4,8,157.9351,0.0,1975,0,98052
11208,427.8,3,1.75,124.49002,1230.128623,1.0,0,2,3,7,124.49002,0.0,1985,0,98034
11209,445.0,4,2.0,136.56741,779.920685,1.0,0,0,4,7,136.56741,0.0,1965,0,98008
11210,382.0,3,1.75,166.29637,713.402137,1.0,0,0,4,7,166.29637,0.0,1953,0,98133
11211,577.0,3,1.5,144.92867999999999,1881.378653,1.0,0,0,5,7,111.4836,33.44508,1989,0,98074
11212,427.0,3,2.5,243.40586,10076.630992,2.0,0,0,4,8,243.40586,0.0,1990,0,98038
11213,255.0,3,1.0,146.78674,762.362018,1.0,0,0,3,7,102.1933,44.59344,1962,0,98198
11214,240.0,3,1.0,101.26427,929.03,1.0,0,0,3,6,101.26427,0.0,1961,0,98014
11216,435.0,4,1.75,234.11556,668.9016,1.0,0,2,5,7,117.05778,117.05778,1955,0,98056
11218,425.0,4,3.0,225.75429,511.152306,2.0,0,0,3,8,225.75429,0.0,2002,0,98038
11219,393.0,2,1.0,94.76106,390.19259999999997,1.0,0,0,5,6,94.76106,0.0,1923,0,98136
11220,264.95,4,1.0,168.15443,696.7725,1.0,0,0,2,7,130.99323,37.1612,1959,0,98168
11221,746.5,4,2.5,321.44438,901.066197,2.0,0,0,3,10,321.44438,0.0,1987,0,98074
11222,450.0,3,1.0,187.66406,752.5143,1.0,0,0,3,7,108.69651,78.96755,1956,0,98125
11223,229.95,3,2.0,130.99323,693.613798,1.0,0,0,3,7,130.99323,0.0,1983,0,98058
11224,425.0,2,1.0,69.67725,371.612,1.0,0,0,2,6,69.67725,0.0,1933,0,98108
11227,753.0,3,2.25,212.74787,840.493441,2.0,0,0,4,8,212.74787,0.0,1984,0,98006
11228,310.0,2,1.0,66.89016,534.19225,1.0,0,0,2,6,66.89016,0.0,1943,0,98136
11229,395.0,2,1.0,111.4836,558.718642,1.0,0,0,4,6,55.7418,55.7418,1949,0,98118
11230,725.0,3,2.5,243.40586,2666.594809,1.0,0,0,3,10,243.40586,0.0,1985,0,98052
11231,295.0,4,3.0,196.95436,710.70795,2.0,0,0,3,8,196.95436,0.0,1964,0,98007
11232,225.0,3,1.75,146.78674,819.40446,1.0,0,0,4,7,146.78674,0.0,1967,0,98003
11234,431.0,3,2.25,170.01248999999999,820.426393,1.0,0,0,3,7,135.63838,34.37411,1979,0,98034
11235,358.5,3,2.5,185.806,748.519471,1.0,0,0,3,8,126.34808,59.45792,1998,0,98042
11236,595.0,2,1.0,91.04494,334.4508,1.0,0,0,3,6,91.04494,0.0,1907,0,98119
11237,468.0,4,2.5,282.42512,1921.419846,2.0,0,0,3,7,282.42512,0.0,2000,0,98019
11238,260.0,4,1.0,161.65122,752.5143,1.0,0,0,4,7,94.76106,66.89016,1962,0,98058
11239,375.0,3,2.0,134.70935,678.1919,1.5,0,0,5,7,134.70935,0.0,1955,0,98133
11240,295.0,3,2.5,144.92867999999999,390.19259999999997,2.0,0,0,3,7,144.92867999999999,0.0,2003,0,98038
11241,403.9,4,2.5,190.45115,827.672827,1.0,0,2,4,8,157.00607,33.44508,1986,0,98198
11242,269.95,3,1.75,163.50928,1191.295169,1.0,0,0,4,7,135.63838,27.8709,1956,0,98002
11243,640.0,3,3.5,161.65122,183.483425,2.0,0,3,3,8,121.70293,39.94829,1998,0,98122
11244,221.0,3,1.0,84.54173,816.524467,1.0,0,0,3,7,84.54173,0.0,1966,0,98148
11245,255.0,3,1.75,157.9351,699.745396,1.0,0,0,3,7,157.9351,0.0,1987,0,98030
11246,300.0,4,2.5,243.40586,415.183507,2.0,0,0,3,7,243.40586,0.0,2008,0,98042
11247,270.0,3,2.25,139.3545,688.41123,1.0,0,0,4,7,139.3545,0.0,1973,0,98058
11248,575.0,4,1.75,151.43189,534.19225,1.0,0,0,3,7,107.76748,43.66441,1947,0,98116
11249,246.9,3,1.5,127.27711,910.4494,1.0,0,0,5,7,127.27711,0.0,1968,0,98001
11250,635.0,2,2.5,129.13517,105.166196,2.0,0,0,3,8,104.98039,24.15478,2006,0,98102
11251,450.0,3,2.0,143.07062,6294.735668,1.0,0,0,3,7,143.07062,0.0,1900,1973,98077
11252,215.0,3,1.0,110.55457,696.7725,1.0,0,0,5,7,110.55457,0.0,1968,0,98042
11253,785.0,3,3.5,418.0635,2031.78861,2.0,0,0,3,10,418.0635,0.0,2004,0,98092
11254,522.5,4,3.0,220.18010999999998,757.531062,1.0,0,0,3,7,128.20614,91.97397,1977,0,98125
11255,150.0,2,1.5,126.34808,179.674402,2.0,0,0,4,7,126.34808,0.0,1978,0,98092
11256,199.95,2,1.75,80.82561,1722.142911,1.0,0,0,4,6,80.82561,0.0,1946,0,98001
11258,379.9,3,2.0,288.92833,4177.569201,2.0,0,0,3,9,280.56706,8.36127,1999,0,98058
11259,950.0,4,2.5,343.7411,655.059053,2.0,0,0,3,11,343.7411,0.0,2006,0,98029
11260,865.0,6,2.75,325.1605,478.45045,2.0,0,0,5,8,225.75429,99.40621,1909,0,98117
11261,785.0,3,1.75,155.14801,891.8688,1.0,0,0,5,8,155.14801,0.0,1961,0,98040
11262,245.7,3,2.25,152.36092,780.3851999999999,1.0,0,0,3,8,109.62554,42.73538,1968,0,98032
11263,951.0,3,2.25,315.8702,1191.480975,1.0,0,1,3,9,315.8702,0.0,1961,0,98118
11264,499.95,3,1.75,191.38018,325.1605,1.0,0,0,5,7,95.69009,95.69009,1951,0,98118
11265,257.0,3,1.75,123.56099,3394.396911,1.0,0,0,4,7,123.56099,0.0,1989,0,98092
11266,549.0,3,2.0,216.46399,334.4508,1.5,0,0,4,7,146.78674,69.67725,1900,0,98122
11269,619.0,3,2.0,184.87697,278.709,1.5,0,2,5,8,132.85129,52.02568,1927,0,98144
11270,311.0,5,3.0,187.66406,549.707051,1.0,0,0,3,7,113.34166,74.3224,1993,0,98108
11271,600.0,5,2.25,276.85094,722.878243,1.0,0,0,3,9,146.78674,130.0642,1960,0,98125
11272,1080.0,4,3.5,370.68297,489.320101,2.0,0,0,3,10,370.68297,0.0,2008,0,98006
11273,436.0,2,1.0,73.39337,613.1598,1.0,0,0,3,6,73.39337,0.0,1949,0,98122
11274,205.0,2,1.0,98.47718,743.224,1.0,0,0,3,6,98.47718,0.0,1941,0,98168
11275,514.0,3,2.25,209.96078,5018.062642,1.0,0,0,3,7,134.70935,75.25143,1962,0,98072
11276,530.0,2,2.5,176.5157,277.129649,2.0,0,0,3,8,176.5157,0.0,2006,0,98053
11277,511.0,5,2.5,312.246983,648.741649,2.0,0,0,3,10,312.246983,0.0,2006,0,98092
11279,370.0,5,2.5,254.55422,507.25038,2.0,0,0,3,8,254.55422,0.0,2005,0,98031
11280,500.0,4,1.75,189.52212,557.418,1.0,0,0,5,7,94.76106,94.76106,1943,0,98136
11281,710.0,4,2.5,378.11521,12059.552624,2.0,0,0,3,10,378.11521,0.0,1998,0,98038
11282,270.0,1,1.0,66.89016,482.723988,1.0,0,0,3,7,66.89016,0.0,1911,0,98103
11283,415.0,3,1.75,185.806,780.3851999999999,1.5,0,0,4,8,185.806,0.0,1959,0,98133
11285,236.0,3,1.75,120.7739,833.897328,1.0,0,0,3,7,120.7739,0.0,1967,0,98003
11286,278.0,2,2.5,131.92226,207.080787,2.0,0,0,3,7,131.92226,0.0,2004,0,98059
11287,312.0,3,2.25,143.07062,495.916214,1.0,0,0,5,7,71.53531,71.53531,1954,0,98115
11288,539.0,3,2.25,143.07062,495.916214,1.0,0,0,5,7,71.53531,71.53531,1954,0,98115
11289,498.0,3,3.0,219.25108,255.48325,2.0,0,1,3,7,165.36734,53.88374,1983,0,98125
11290,857.0,4,3.0,345.59916,2698.181829,2.0,0,0,3,9,345.59916,0.0,1991,0,98033
11291,780.0,3,1.75,157.00607,1254.1905,1.0,0,0,4,7,157.00607,0.0,1978,0,98040
11292,650.0,3,2.0,213.6769,464.515,1.0,0,0,4,8,106.83845,106.83845,1938,0,98199
11293,559.5,4,1.75,153.28995,658.496464,1.0,0,0,3,8,153.28995,0.0,1973,0,98027
11294,219.95,2,1.0,91.97397,599.038544,1.0,0,0,3,7,91.97397,0.0,1948,0,98178
11295,671.5,4,2.25,197.88339,781.31423,2.0,0,0,4,8,197.88339,0.0,1977,0,98006
11296,813.0,4,2.5,308.43796,4896.638421,2.0,0,0,3,10,308.43796,0.0,1999,0,98074
11297,182.0,3,2.25,182.08988,824.514125,1.0,0,0,3,7,119.84487,62.24501,1965,0,98003
11298,203.7,2,1.0,71.53531,232.2575,1.0,0,0,3,6,71.53531,0.0,1913,1960,98072
11299,740.0,4,1.75,186.73503,334.4508,1.5,0,0,3,7,186.73503,0.0,1902,0,98119
11300,230.0,2,1.0,74.3224,1669.002395,1.0,0,0,4,5,74.3224,0.0,1942,0,98058
11301,128.0,3,1.0,84.54173,1032.802651,1.0,0,0,3,7,84.54173,0.0,1955,0,98003
11302,345.0,3,1.0,111.4836,615.761084,1.0,0,0,4,7,111.4836,0.0,1952,0,98155
11303,663.0,4,2.5,331.66371,580.272138,2.0,0,0,3,7,331.66371,0.0,2005,0,98075
11304,329.95,3,2.5,169.08346,751.120755,2.0,0,0,3,7,169.08346,0.0,1983,0,98055
11305,1047.5,3,2.25,272.20579,650.785515,3.0,0,2,3,9,248.05101,24.15478,1999,0,98117
11306,402.3,3,1.75,137.49644,376.25715,1.0,0,0,3,7,80.82561,56.67083,1926,0,98115
11307,492.0,4,2.5,307.044415,1501.684092,1.5,0,0,5,7,208.567235,98.47718,1922,1956,98133
11308,448.0,4,2.5,207.17369,464.515,1.0,0,0,3,7,153.28995,53.88374,2006,0,98059
11309,273.0,3,1.0,144.92867999999999,724.6434,1.0,0,0,3,7,144.92867999999999,0.0,1955,0,98188
11310,335.0,3,1.0,95.69009,668.9016,1.0,0,0,3,6,81.75464,13.93545,1948,0,98126
11311,695.0,3,3.75,221.10914,334.4508,1.5,0,0,3,7,157.00607,64.10307,1927,0,98112
11312,279.0,3,1.0,93.83203,734.212409,1.0,0,0,3,6,93.83203,0.0,1948,0,98155
11313,485.0,2,1.75,191.38018,250.8381,1.0,0,0,3,7,95.69009,95.69009,1929,0,98115
11314,383.0,4,2.5,220.18010999999998,982.91374,2.0,0,0,3,8,220.18010999999998,0.0,1966,0,98055
11315,490.0,4,2.5,208.288526,3479.310253,2.0,0,0,3,8,208.288526,0.0,1995,0,98028
11316,240.0,2,1.5,100.149434,117.336489,2.0,0,0,3,7,100.149434,0.0,1990,0,98028
11317,285.0,2,1.0,82.68367,673.54675,1.0,0,0,3,7,82.68367,0.0,1943,0,98125
11318,524.95,3,1.5,250.8381,2279.746717,2.0,0,0,3,7,196.95436,53.88374,1977,2014,98019
11319,729.0,4,2.5,227.61235,2515.906143,2.0,0,0,3,8,227.61235,0.0,1985,0,98052
11320,460.0,3,1.75,131.92226,766.44975,1.0,0,0,4,7,131.92226,0.0,1960,0,98007
11321,687.5,3,1.5,118.91584,196.396942,1.5,0,0,3,8,118.91584,0.0,1904,0,98122
11323,825.0,4,2.25,225.75429,933.67515,2.0,0,0,4,8,225.75429,0.0,1979,0,98006
11324,314.95,2,2.5,172.79958,590.770177,2.0,0,0,3,7,172.79958,0.0,2003,0,98038
11325,470.0,3,2.0,167.2254,1176.988107,1.0,0,0,3,7,167.2254,0.0,1956,1990,98033
11326,500.0,3,1.5,182.08988,818.939945,1.0,0,0,4,7,94.76106,87.32882,1958,0,98006
11327,313.0,3,1.5,143.99965,674.47578,1.5,0,0,2,6,143.99965,0.0,1925,0,98166
11328,445.0,2,1.0,78.03852,356.74752,1.0,0,0,4,7,78.03852,0.0,1926,0,98117
11329,300.0,4,1.75,193.23824,812.90125,1.0,0,0,4,8,123.56099,69.67725,1967,0,98032
11330,619.5,4,2.5,205.31563,471.668531,1.5,0,0,4,8,137.49644,67.81919,1912,0,98126
11331,305.0,3,1.5,112.41263,486.81172,1.0,0,0,4,7,56.67083,55.7418,1983,0,98106
11332,874.0,3,2.5,125.41905,87.421723,3.0,0,0,3,9,125.41905,0.0,2007,0,98119
11333,477.5,3,2.0,172.79958,478.078838,2.0,0,0,3,8,172.79958,0.0,1991,0,98029
11334,700.0,3,2.0,180.23182,418.0635,1.0,0,3,3,7,101.26427,78.96755,1926,0,98107
11335,515.0,4,3.5,315.8702,485.13946599999997,2.0,0,0,3,9,315.8702,0.0,2005,0,98038
11336,590.0,4,2.5,208.10272,871.894655,2.0,0,0,3,8,208.10272,0.0,1991,0,98133
11337,205.0,3,1.75,108.69651,765.427817,1.0,0,0,3,7,108.69651,0.0,1981,0,98042
11338,310.0,3,3.25,290.78639,864.183706,2.0,0,0,3,8,203.45757,87.32882,1987,0,98023
11339,442.5,2,2.25,140.28353,676.33384,2.0,0,0,3,7,140.28353,0.0,1987,0,98074
11340,1078.5,4,3.5,347.45722,3851.572574,2.0,0,2,3,11,347.45722,0.0,2000,0,98072
11341,530.0,4,2.5,249.90906999999999,4330.115927,2.0,0,0,3,8,249.90906999999999,0.0,1980,1991,98038
11342,343.5,4,1.75,163.50928,576.370212,1.0,0,2,4,7,109.62554,53.88374,1950,0,98178
11343,334.9,4,1.75,202.52854,377.743598,1.5,0,0,3,6,117.98681,84.54173,1911,0,98118
11344,544.3,4,1.75,144.92867999999999,836.127,1.0,0,0,5,7,144.92867999999999,0.0,1969,0,98052
11345,370.0,3,2.5,165.36734,376.25715,2.0,0,0,3,7,165.36734,0.0,2001,0,98155
11346,245.0,3,1.75,117.05778,641.773924,1.0,0,0,3,7,117.05778,0.0,1994,0,98038
11347,535.0,4,1.75,145.85771,301.93475,1.5,0,0,5,8,145.85771,0.0,1928,0,98136
11348,202.0,2,1.0,68.74822,608.51465,1.0,0,0,4,5,68.74822,0.0,1946,0,98168
11349,490.0,4,2.25,187.66406,460.79888,2.0,0,0,3,7,158.86413,28.79993,1938,0,98117
11350,651.5,4,1.5,139.3545,285.676725,2.0,0,0,5,7,131.92226,7.43224,1929,0,98103
11351,270.0,4,2.5,155.14801,748.426568,1.0,0,0,3,7,108.69651,46.4515,1961,0,98168
11353,289.0,2,1.5,93.83203,121.610027,2.0,0,0,3,7,79.89658,13.93545,2007,0,98118
11354,240.0,3,1.5,135.63838,1254.469209,1.0,0,0,4,6,135.63838,0.0,1977,0,98010
11355,790.0,3,1.75,166.29637,568.287651,1.0,0,2,3,8,125.41905,40.87732,1940,0,98199
11356,350.0,3,2.25,163.50928,893.819763,2.0,0,0,3,7,163.50928,0.0,1995,0,98019
11357,246.95,3,3.5,166.29637,156.262846,2.0,0,0,3,7,137.49644,28.79993,2006,0,98108
11358,400.0,3,1.0,97.54814999999999,557.418,1.0,0,0,3,7,97.54814999999999,0.0,1952,0,98116
11359,533.0,4,2.5,240.61877,594.021782,2.0,0,0,3,8,240.61877,0.0,2003,0,98028
11360,198.4,3,1.0,96.61912,803.146435,1.0,0,0,4,7,96.61912,0.0,1962,0,98042
11361,495.0,4,2.5,377.18618,794.041941,2.0,0,0,3,9,259.19937,117.98681,2007,0,98038
11362,862.0,4,2.5,296.36057,1353.132195,2.0,0,0,3,11,296.36057,0.0,1990,0,98077
11363,870.0,4,2.5,296.36057,1353.132195,2.0,0,0,3,11,296.36057,0.0,1990,0,98077
11364,875.0,4,1.75,202.52854,903.574578,1.0,0,0,4,9,202.52854,0.0,1966,0,98040
11365,317.0,6,3.5,196.95436,542.55352,2.0,0,0,5,7,196.95436,0.0,1979,0,98055
11366,325.0,4,2.75,196.02533,635.270714,2.0,0,0,4,8,196.02533,0.0,1991,0,98031
11367,615.0,2,1.5,112.41263,464.515,1.5,0,0,5,6,112.41263,0.0,1907,0,98117
11368,334.95,4,2.5,223.89623,728.916938,2.0,0,0,3,8,223.89623,0.0,1992,0,98003
11369,775.0,3,2.5,183.94794,725.293721,2.0,0,0,4,9,183.94794,0.0,1989,0,98033
11370,600.0,4,2.5,220.18010999999998,848.668905,1.0,0,0,4,8,148.6448,71.53531,1967,0,98006
11371,565.0,3,1.75,159.79316,206.058854,1.5,0,0,3,7,117.98681,41.80635,1931,2003,98103
11372,292.5,2,1.0,69.67725,466.930478,1.0,0,0,4,6,69.67725,0.0,1942,0,98126
11373,825.0,3,2.25,233.18653,967.863454,1.0,0,0,3,8,168.15443,65.0321,1968,0,98115
11374,495.0,3,2.5,239.411031,14568.676848,2.0,0,0,3,8,239.411031,0.0,2000,0,98092
11375,525.0,3,1.5,143.07062,443.426019,2.0,0,0,3,8,143.07062,0.0,1941,2009,98126
11376,438.6,1,1.0,66.89016,232.2575,1.0,0,0,3,7,66.89016,0.0,1910,0,98103
11377,507.0,3,2.25,168.15443,757.902674,1.0,0,0,3,8,134.70935,33.44508,1984,0,98074
11378,275.9,3,1.75,128.20614,780.3851999999999,1.0,0,0,3,7,128.20614,0.0,1967,0,98003
11380,275.0,4,1.75,157.00607,557.418,1.0,0,0,3,7,157.00607,0.0,1957,0,98178
11381,355.0,3,0.75,131.92226,284.28318,1.0,0,0,4,7,79.89658,52.02568,1923,0,98103
11382,233.0,4,2.0,197.88339,889.917837,1.0,0,0,4,7,116.12875,81.75464,1968,0,98001
11383,666.0,3,2.5,278.709,464.515,1.5,0,0,4,7,196.02533,82.68367,1918,0,98144
11384,317.5,4,2.5,199.74145,836.127,1.0,0,0,4,7,126.34808,73.39337,1979,0,98059
11385,420.0,4,2.0,211.81884,958.666057,1.0,0,3,4,8,117.98681,93.83203,1989,0,98198
11386,290.0,4,2.0,144.92867999999999,817.5464,2.0,0,0,5,6,144.92867999999999,0.0,1942,1967,98168
11387,320.0,3,2.0,174.65764,999.450474,1.0,0,0,5,6,87.32882,87.32882,1952,0,98059
